Date,United States,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2008-06-01,195279.16335454644,135214.53055145984,245471.0060331849,227486.21426344177,123653.38199721003,382619.9050858433,229724.53742757172,288151.62753587816,269997.76821105974,387154.5176449321,204868.56895289687,161485.29250846853,472171.38552121824,197729.40735938793,198958.9461281957,119631.88307235397,122820.93578790785,119422.83576764776,111802.72559617185,158591.19220028145,199624.3384126793,317294.03368618485,326130.16071781603,129233.77159061994,197758.0612292688,121805.65463861365,138827.08047077083,197127.8024942791,129249.08260700635,250354.92289557346,238182.83587770755,340209.2797912645,190012.84586617132,282508.75978930114,170023.43889264003,,127120.66475419917,110085.88719443878,263960.3058420155,169279.80981290826,266603.95634526276,160734.71235218414,147310.79392290316,146434.23628847164,141999.97852713472,242651.2508791741,217485.18114587877,244793.71129851163,306979.13158529764,106548.15469533706,175286.36180019798,207811.85245199784
2008-07-01,193599.80357051958,135162.2984011928,245447.21401951427,222924.5537682306,123448.93733772506,372488.18578409706,228722.13137160442,286658.63104884553,268026.9738145103,384750.7827253353,200875.9232988501,160613.64473693227,469358.0029244672,196337.52450292037,197880.31649636469,119436.84607246109,122704.15263246676,119497.18590608942,111730.53881941579,158591.96693826478,198218.56413519537,312998.42375216563,324405.70962517086,127712.25175804284,196395.25475906685,121140.5782168526,138369.64602416568,197405.79653159468,129078.3956010391,243584.28908330327,236017.2037830325,337380.8336626533,189089.82438462973,281415.2098804621,169637.29495040557,,126826.5540951693,110188.47265544192,261879.278268792,168696.8457104267,263689.31176284555,160237.64859562519,147410.9409419269,146117.2661513491,141836.1026517865,240548.744174908,216749.19450692556,242687.4922712868,304228.7389000714,106784.53581463684,174807.01809667423,207559.1967109891
2008-08-01,191737.480505119,134925.2359464128,245636.88897303844,217205.57321270337,123165.49743057374,362734.25611329224,227765.67239027566,284637.26977304573,265802.23236022214,381552.22376083134,196724.85104002067,159606.76224354535,464184.00860519864,194960.09485858082,195859.24734726004,119127.09226566569,122607.83901576373,119568.89615129078,111727.22868230956,158646.6968408441,196848.80813240647,308737.0525375419,322424.05479842616,125911.32324435144,194699.11254889253,120615.64941690344,137868.8084286983,197320.26682047732,128855.43093469493,236488.5647469092,234085.0644762005,334669.06676033215,188070.53640478043,280232.42908387416,169186.06015098272,,126474.11420365852,110199.00932701914,259628.24243429847,167938.0294484622,260575.4260127608,159583.6539077923,147592.03920069349,145659.6771344077,141486.82501859064,238261.83176014628,216319.31692680725,240359.641699206,301242.0935917015,106972.09563247138,174265.5232100156,207332.79259796764
2008-09-01,189853.09461595406,134636.36702026604,245730.33515801548,211453.4083964698,122888.42010099562,353722.81304351013,226962.2866760747,282142.6296309367,263840.2581615587,378707.9755734415,192503.2824999021,158534.4437275154,458107.67784885364,193479.3569057777,194140.68481701787,118717.72576194747,122563.028001963,119524.65779905194,111755.57290154418,158671.1226884375,195819.57695912747,304413.3243798598,319941.69625513797,124157.14634656301,192764.16328859635,120106.27014022709,137390.2801032636,197140.4559765662,128490.23249407978,229331.44315944726,232271.5300276808,331896.15519149456,187122.66798713512,278910.47626485414,168706.27994572933,,126054.30865391814,110195.65153679898,257291.9175873533,167137.4465244443,257306.31715079187,158868.6262401661,147766.41747562482,145119.79751240695,140981.45723747613,236279.78608264844,215880.4168380523,237953.4766139267,298189.1448485315,106440.7787325398,173579.9994090829,207071.56952271351
2008-10-01,188013.7709094416,134227.61990272198,245955.8839985918,206408.68652897756,122556.74167896772,345930.18134480505,226327.23077239166,279524.7687254551,261690.97056221438,377118.8497775863,188233.2663497777,157341.34134720577,454231.48097313003,191855.70532794518,191808.54060844597,118381.22015247548,122474.25848040266,119488.43739095282,111771.66946229104,158637.00360358568,194913.97495273934,300336.1661873613,317256.13080042106,122639.33622004282,190738.5943154558,119710.79021715885,136957.91844650588,196910.58400846002,128005.85889379754,222537.3709073953,230267.13076242607,328961.1787946813,186029.3339160486,277321.803666976,168217.17223389805,,125506.34141662414,110267.15877086984,254917.64884006363,166442.4828706514,253990.2651082673,158213.6862783504,147991.97370648192,144613.58585716152,140380.32667467123,234432.08540278746,215424.54125574793,235918.31050656099,295301.201267193,,172628.8526311959,206709.92561409366
2008-11-01,186213.9079879149,133877.40021837509,246022.248798631,200730.7806537177,122250.11552267022,338375.4248978933,225612.68777606942,277050.11207358324,259888.35939773972,375801.0399703214,184034.77212038077,155853.80856271577,450922.9162173704,190147.14029438831,189623.72378005393,118069.36966997174,122377.03760982143,119214.62076302897,111712.3777732651,158356.41652629265,194217.65568134244,296919.06444882165,314540.5303740232,121267.33232291073,188879.5124366179,119446.05800095641,136405.60936010315,196890.11122915987,127446.36636961512,215193.7409713925,228704.13713774353,325844.0249130275,184948.51659410397,275582.61241171166,167603.12690059582,,124955.61187504255,110237.52004101298,252621.32587613887,165788.31075668626,250763.39307537314,157361.3659810044,148247.3083759578,144082.48102155194,139790.57818201103,232751.71895488646,214935.379976248,234233.0173972142,292521.82976509776,104632.36738660671,171481.99952078145,206435.8503533632
2008-12-01,184430.09356769596,133365.30901796793,245989.7127459543,194851.97515989133,121898.24126906095,331126.85067845765,224815.54883260178,274979.18430471217,258116.68847087058,374040.2529028117,180020.58156244873,154059.80371257415,447883.8592731101,188340.7915789405,187057.83756387464,117687.1232093385,122265.73457757155,118922.9469766502,111608.3324661354,158040.31328613404,193238.9997062476,293762.844489827,312102.8870579854,119650.1433721921,187201.20161571933,119266.280002517,135808.61031751838,196823.44934903088,126867.26765716379,208750.11645246673,227088.5436927318,322989.62479296356,184046.02413009666,273914.9331231485,166868.11624072937,,124300.88231885717,110123.18929068408,250208.4297857082,165083.1913082941,247350.29509620325,156484.49828357308,148459.98962386826,143533.9442672916,139245.235895352,230896.69903639413,214499.06581212414,232712.2527230767,289630.33895694395,104252.5485493383,170340.45236368978,206295.56617740262
2009-01-01,182689.80529052948,132935.4743960508,245796.0292524635,189391.71403441,121516.29467962316,324351.0422266241,224049.62293962584,273156.5406761938,256671.29050127263,373379.6690925183,176245.08600041072,152234.2813922286,445212.682994805,186374.07684950694,184291.30802118118,117332.25922025094,122108.03989216096,118514.6021227177,111524.38325708632,157733.89731680122,192077.55838313236,290684.36301733943,309992.25541953073,117641.76278044411,185617.68369738242,118986.26991685321,135222.832713155,196702.72314317097,126354.96759335631,202246.28771684307,226068.8917146532,320802.8804031864,183413.0140603725,272372.36671669176,166059.22459779354,161862.1838700851,123545.66951884957,109961.35896324857,248108.58281701477,164364.02180567806,243951.06872098183,155476.93105058096,148731.7813222029,143028.184322106,138749.0707698202,228612.391545787,214290.1837730445,231059.7822677633,287024.1733076747,104326.26129446278,168857.3099286587,206280.7975051487
2009-02-01,181205.9078284815,132444.88196985357,245972.50320558832,185900.55898557478,121067.30261384719,319416.65339000034,223587.05846842614,271998.47491128853,255302.918638992,373486.85796250246,172890.28866727484,150597.49457404658,441726.0074152323,184233.8731992074,182086.81759656186,117020.8150934417,121897.3943927778,118285.23422432091,111492.97717091371,157638.72795425844,191008.90791764637,287350.8610073522,307975.5948269032,115562.04039502464,184125.71212101483,118672.66117581568,134792.2318867667,196317.116703582,126053.52669496655,197099.40450669383,225036.98398020046,319021.5634721447,182755.60363767028,271044.92559385503,165451.16563335274,161872.0686965858,122718.47841358765,109717.15810638176,245835.91627670734,163891.48580562204,240797.18364724168,154563.1178232619,148774.6921121144,142639.11721146063,138488.50395763034,226339.19428639984,214195.18293957843,229463.3106503843,284344.2866866681,104483.16922395036,167804.03789952156,206171.06695781648
2009-03-01,179845.01206960704,131965.72157534517,246306.3109515861,182770.40999408494,120590.7347211874,315329.7699752827,223273.52296950688,270623.1988331536,253820.6335029079,373369.8453965704,169736.43837198862,149125.59695113907,438385.22530787945,182028.45623268583,179937.63094730987,116843.07662505661,121712.79275802888,118190.7804621304,111442.82676382687,157610.99178741133,189910.22664841494,283897.235379226,305914.20230201754,113546.08299528924,182403.10957646006,118410.14635989843,134465.69499357682,195961.73266532624,126233.37466308005,192053.65592894176,224144.38327325988,317302.3746523393,181573.51858087128,269868.2357164745,164969.7937816227,161829.1186546719,121970.36538514694,109538.29389137228,243561.62648584286,163658.0306565345,237723.47688914146,153809.66101753886,148695.37915798335,142263.79311249623,138381.5866974954,224052.3774873408,214055.52528245366,227899.13451964792,281537.3616819139,104666.04676429152,166920.00845591273,205776.21083940798
2009-04-01,178562.47675190875,131362.49444985876,246520.19811223194,179604.85892393618,120111.45260353641,311489.4852286132,223034.5835195519,269299.5342956484,252406.25090874906,371476.0718506384,166596.1476769235,147561.1035713411,434802.7816402757,179793.0933066023,178578.6673268004,116697.20495267923,121604.69462124347,118352.78669014008,111351.47207342518,157775.57588144,188942.2595666002,280387.90454753494,304117.9032057633,111813.92052804904,180810.33884042874,118231.96830542416,134144.1437508507,195543.14561879422,126500.96899448572,187045.94213164944,222587.16081484334,315099.3621523725,180475.8110940494,268866.15863678505,164476.32213294655,161615.80146470238,121443.35034004021,109403.85269035185,240975.08873086702,163517.42413613026,235352.87087049405,153101.24315252792,148364.79707842707,141762.8936811542,138365.08974895952,222259.23642304158,213790.54825956884,226502.78652348343,277893.85495538934,104581.49642882787,166693.72873561768,205168.81321593095
2009-05-01,177265.69120129084,130768.03522409895,246187.0539240282,176047.69647650828,119726.74642445565,307768.1221304797,222736.7831519569,267285.03814454336,250734.25172466066,368592.94881311775,163558.16410718663,145928.87540892893,431084.62411627866,177665.18829190987,176968.0443568482,116571.76759343402,121540.90224973472,118549.26028744421,111184.15487349103,157848.55921556035,187209.89216741535,277097.90801915486,302901.0759051148,110293.64119800318,179548.36897906088,118022.32619296468,133735.84144773267,195135.0629957537,126887.09098976816,181226.2030584749,220928.6158332473,312749.71176953317,179439.3323830075,267945.11996678915,163828.54753235186,161265.16759997807,121071.46104911166,109450.0036029931,238529.450444503,163272.85348844648,233278.94152840614,152290.46518439762,147996.2404851288,141105.81268469337,138364.90426201874,220414.46410911533,213583.8966598861,225315.02634372283,274460.25219752645,104384.31555628999,166287.3382647819,204733.53551189412
2009-06-01,176044.15808231276,130146.17657600356,245761.25402040224,173025.94183279597,119449.36553751305,304515.90331340494,222394.68269423445,265240.7175514582,249220.7065234383,366451.56162007496,160668.26395866225,144365.28932321814,426571.2994877556,175792.49956358623,175682.7791499699,116458.60603892295,121438.28917729891,118771.81348393933,111003.55403930692,157905.6318863488,185632.34101520886,274595.97169945046,302117.32429391163,108902.44040241909,178723.06902270755,117737.05901565721,133181.20687837823,194495.7857636112,127069.68454299844,175145.29053982426,219570.36442567842,310377.63425415946,179277.33522446326,266944.8975339218,163095.69625973864,160859.29863777125,120744.92216785288,109575.33536510542,236064.0178756454,162937.36674183948,231605.51242850642,151296.17520251163,147613.5683410293,140421.87679986333,138340.83895547097,218598.9387689552,213246.51388531472,224226.83743281508,271433.48006195,104154.10435579468,165843.8340739735,204454.01934955665
2009-07-01,174937.83851796683,129551.61322728668,245299.56874534776,170487.39263637035,119179.82900540641,302104.0635116073,221891.69484532776,263085.6431022359,247915.09288779632,364115.2936059509,158195.564253196,143043.99810721827,422159.9500618679,174006.49360459612,174421.35091796797,116237.8384140567,121355.73381431644,118914.42284604612,110794.92888902011,157809.70261994388,184018.93924797597,272356.33596515394,301551.1771350205,107733.50495385037,178136.79262119732,117476.47015641164,132548.99271105588,193729.2914153703,127202.83644304312,169179.71922716344,218512.09909743394,308207.86926556216,178897.94578129845,265908.24718591035,162369.36087356898,160579.55853956693,120354.85237504022,109714.8439763483,233623.09072964013,162570.39838619292,229967.69998885275,150374.1268254995,147171.4563105443,139771.7606317003,138351.7013439708,216838.9694284338,212618.26418945752,223261.97348041867,269227.16937244777,103888.59278214969,165235.78733284713,204199.3320546653
2009-08-01,173914.48032904704,128935.26746302923,244891.25186303616,168173.29154596932,118844.7799013576,300088.2810197107,221400.1387464855,261519.20238829337,247060.04177965433,362105.94538573874,155917.3845269195,141917.0721896292,418767.0392608096,172226.8787907499,173278.3822350625,115969.23347989852,121252.64305524726,118998.85557028942,110600.15269731461,157601.91552136792,183194.09268191588,270426.4902208955,301025.0721682837,106611.11314221233,177655.02616102106,117144.49966625328,131987.8029008888,192830.4233158501,127276.14866981481,164407.58232686657,217572.57318108107,306334.5686798178,178627.01813060706,264789.23511365836,161547.53497591874,160763.00041862857,119932.46197326516,109853.89593509934,231579.6338792511,162138.8186593829,228656.58850151196,149638.18547471115,146751.00292760145,139247.51157089268,138235.8822557026,215157.02163217016,211650.2601334662,222262.61660443692,267298.7874375331,103678.94716648736,164743.00625055033,203641.00436805908
2009-09-01,172974.22586023822,128347.2321769684,244497.6816648344,166029.14124948432,118449.7272323235,298509.334092082,220986.0502416178,260184.1943010369,246340.3274672326,359743.12442300864,153831.5831512538,140856.3235623821,414782.04915937595,170322.53472026315,171718.1541171231,115681.94101139273,121149.14481557538,118948.02568590059,110389.15030592727,157342.71166721222,182515.55820250596,268198.26554809115,300687.1423047992,105622.20213963922,177055.2940653056,116776.18706591881,131467.10189121115,191908.88270059458,127471.73594847847,160698.2152611207,216538.68097769236,304761.80183068884,177863.277579151,263846.72217784304,160798.15768086535,161193.2454246125,119542.30047010219,109962.29755152477,230099.88663875297,161731.0148712959,227799.70221529866,148988.6119022052,146323.59883700672,138814.48332352733,138083.0611873571,213555.69390046573,210716.68506095384,221283.04333329792,265701.0958278253,103013.15617691005,164205.9209922284,202969.78904124766
2009-10-01,172206.01356825235,127859.28277971614,244110.27248830328,163746.16719163302,118075.37170357571,297667.6439370877,220767.45256496358,259127.8972336919,245722.73815568865,357272.4330611291,152066.9677926123,139805.73959268988,410315.91191452794,168625.95350205456,170199.35468888129,115427.81965026702,121034.41706225068,118911.22592506271,110233.9059400037,157072.99880663867,181886.42327392567,266337.7106701923,300418.0168557324,104519.8755003194,176309.80895751063,116350.63829170146,131069.27583342354,191269.27550533568,127809.6375205712,158227.36507433877,215626.5947017908,303612.25231015374,177648.47584538217,263117.43920192425,160173.3743865571,161586.6151421763,119261.98114211565,109995.11176010786,229090.46831824761,161452.94868411572,227320.56106314997,148388.92829283382,145982.9218744662,138484.59600894124,137880.15747475825,212114.19828075147,210038.62416500653,220400.47082971092,264636.3179278825,102223.97750218282,163670.84776819838,202277.35896680076
2009-11-01,171772.3741885154,127462.45400769834,244084.65447032405,162756.2632834232,117868.47655668366,298496.8484338397,220786.7400975535,257776.00673883435,245051.33322699842,356283.0764880467,150890.43076387586,138872.0057031379,406274.4358687478,167197.78406502018,168715.09985629702,115280.33113152655,120946.51263537515,118845.07898172627,110126.55716688163,156974.72764682808,181194.04172930223,264868.8873393694,300454.7874029516,103551.33752543163,175542.6999302675,115996.65517192958,130935.02611283776,190710.63654636638,128116.98823204123,156368.20664359035,215051.6779360501,302843.74857330864,177305.25616757947,262651.3877892664,159752.05573041821,161524.42834260137,118983.07936919823,110112.93817098743,228265.8439432118,161396.57116500076,227348.03046940782,147930.6793787167,145690.8708345124,138201.70091973626,137922.71068068547,211084.1557181159,209514.65920604204,219899.1449835037,264103.51186836226,101320.27493356727,163093.63900584218,201543.06120902675
2009-12-01,171577.98078945102,127137.72408623011,244385.44255393205,162477.55222149278,117793.31591153693,300394.7939302463,220986.01836154307,256477.45427263438,244267.63751051913,357307.00180227886,149996.2770799367,138127.61349619087,405151.968411562,166342.30543563634,167956.5947459745,115216.11868670148,120881.81121344688,118777.24047533324,110112.8878500707,156786.1722347259,180771.7517599252,263878.1015504738,301004.1933095725,102681.2644286786,175089.78742070883,115719.522336007,131019.97741106902,190203.23557240205,128512.92263648252,154564.79277580656,214778.39444440303,302536.74047151936,176977.08980875867,262338.7088757765,159352.31097981357,161341.13010843217,118745.9544392524,110235.41979030355,227613.4379636553,161484.11456344838,227466.33087358307,147644.9136014651,145589.8166609123,137996.96031138886,138047.19324598703,210336.30714697196,209138.3619943539,219807.81716372227,263748.820164222,100858.07027295527,162620.5010518858,201006.10344401014
2010-01-01,171514.65155634013,126937.85162169312,245110.61240332384,162399.6495913445,117881.90541758307,302322.44443220383,221486.1454369425,255226.07503833956,243725.69236348235,359130.7944844,149307.9583616637,137434.8135424827,406102.12973393063,165307.9977222182,167216.1677973648,115147.37155588728,120884.36852495314,118673.57363988845,110093.05005759218,156767.13771307096,180488.71686603653,263327.82968056056,302058.5840421381,102121.4684545169,174878.14744852632,115561.43533841365,131061.1167122439,189454.53094239483,128973.69558988173,153508.92896070986,214761.78160402935,302462.4708909614,176761.87040989706,262110.66738545895,158984.44795453726,161255.30877754168,118519.06941055588,110421.12818095989,226985.1570304809,161733.4963485198,228353.5821371105,147505.74251512735,145671.0836318494,137897.64830241713,138107.6696181452,209603.02681599744,208840.10926194573,220102.40029253621,262782.8145720223,100665.54095051851,162502.70326881588,200661.12017541344
2010-02-01,171445.3103158941,126795.11154201666,245378.80712653487,161554.76301588505,117984.41133140789,303127.75706704875,222072.42782590477,254581.96048024425,243504.1278004637,359754.8214949621,148708.56462297073,136838.5425940111,409154.36224072444,164536.515985201,166872.6196395477,115158.84108266479,120958.30795487987,118516.71475142842,110072.09911956558,156802.99916951006,180435.72952824304,262702.02132954536,303427.31311146304,101587.90035043198,174955.12721418752,115489.68677383261,130896.06860587331,188753.6482538091,129408.60976351408,152612.84995141355,214590.17611293265,302537.0931513181,176758.12980585833,262092.09843707053,158583.7886963274,161147.98103839948,118465.8711702507,110568.84269975316,226488.15936129357,162081.18967621695,229348.1197317882,147323.7822376423,145746.03638733362,137834.38997298595,138094.13534846532,208913.6753421964,208720.71839307633,220450.87795169055,261678.7046855709,100677.24705104668,162703.2231285793,200598.74253772057
2010-03-01,171441.85181185,126525.72091150732,245594.86132376746,160497.75153039306,118117.50118935197,304156.68767634354,222587.40930326356,254566.84631076688,243491.52949698144,359437.15069056326,148300.26233045125,136359.67024251353,411192.99555782246,163552.82853126887,166063.58040524472,115175.79453335023,121179.89155073198,118555.27962003676,110119.82639169763,157034.74106470172,180822.58013083108,262258.849564876,304567.95373869565,101249.62519699073,175403.52399934133,115407.56200507039,130834.0291285051,188374.5646904671,129568.59661525472,151832.5847229002,214202.020190835,302477.88600499154,177016.58817863805,262170.89874877577,158263.67274873788,160867.0842920492,118440.39976952791,110793.65852543218,226343.8935668367,162564.44029666166,230454.29609683133,147075.67923896798,145867.4199790878,137857.0772991136,138119.05442631358,208322.21849252097,208851.2012137956,220821.62281799546,260613.28433757552,100903.6240574118,163071.72185208052,200604.00944991302
2010-04-01,171544.91767156302,126144.10712826136,245737.52873333194,159979.0626589079,118214.13563774638,305438.23600144655,222746.98145329428,255272.81078114678,243297.47340402892,360482.22911506175,147943.76811506518,136143.95083986848,413530.19550655177,162909.4145324738,166156.90183482994,115341.38741390679,121402.7416659023,118665.39091439369,110258.49070425665,157174.39667881085,181741.65635343033,261915.09596284165,305717.306931141,101102.85217042647,175942.4606703789,115274.78449766427,130986.29785874761,188219.20240916836,129945.42688648218,150608.57785450167,213643.10591922887,302375.7496436392,176726.00353822715,262566.10135417857,158116.43438372176,160527.3591897419,118481.62299764466,111094.64854281057,226136.79491834796,163034.0684176978,230628.04526017443,146895.68407604515,145999.17988920407,137909.90331347307,138293.22196490402,208016.89893291684,209028.92222695996,221220.61215309365,260551.89926983023,101195.93464767734,163413.53855683355,200703.8343671878
2010-05-01,171604.53007223678,125691.88342246127,246242.84775769536,159328.00231719704,118312.81474387275,306849.2931418323,222460.97278079332,255925.71600737967,243098.7590760955,363684.7514277294,147481.54853745046,135963.6673770318,414361.1360705633,162303.5523921669,165829.37695658507,115430.1897110832,121565.12428803556,118893.23966384398,110421.0966325716,157326.08159706707,182637.4460686293,261988.46393027468,306471.05662239855,101226.85491587374,176426.00809084694,115082.80289082287,131182.1914765391,188380.65558716052,130227.81643124088,149374.29154215558,213218.38824935807,302107.71018389385,176296.29206638597,262988.7424043569,158064.0922000202,160453.0124601265,118479.47306773653,111406.1110243105,225461.1815538844,163342.2067563091,230313.9663926925,146836.00955686797,146249.42095284406,137995.160269707,138494.35712386106,207684.61205367834,209150.5598676999,221582.47166640405,260789.26887879916,101470.76694487054,163617.0103328779,201055.29079083478
2010-06-01,171463.00485971637,125240.61800109904,246506.7564425619,158528.73473396423,118319.33377639164,306784.65669225337,221817.9242749567,256429.57529117432,242886.69226650518,367194.4705448914,146784.5381431441,135670.42422542733,416405.5526301533,161082.40549798062,166133.3450173766,115505.77115471754,121548.11474722189,119032.78679716906,110444.00468300573,157458.8134377956,182609.7031512009,261959.60733303093,307066.3603434634,101428.48833820819,176416.87080761508,114880.90205812396,131091.13217240287,188353.23239470762,130333.17038455205,148716.00656324966,212894.22292010416,301647.899514609,175324.4107747428,263554.0165301828,157930.11585647846,160663.1478718852,118423.99188484614,111533.18688826199,224293.237202596,163396.5118956378,230011.1322231607,146699.42574715425,146430.7286619081,137974.64248850758,138539.8390996923,206867.02770709572,209167.87522516688,221608.3441672408,260444.7193901812,101732.68929011883,163478.22947892433,201421.29820951112
2010-07-01,170927.38900612152,124653.50547445462,246682.90210515502,156634.3764047524,118143.81664345153,305652.94029524113,220922.0725572446,256174.46276465175,242511.7641726466,369167.84685488296,145818.55417812036,134955.48900223477,417759.2602554021,159423.17048299324,164946.40330842187,115446.71728328185,121408.58103555902,118958.75759307684,110353.41669750941,157431.84099826115,181800.39697088054,261473.1081318653,306908.51844997756,101358.53297177803,176030.9513551573,114576.24512100131,130708.44682328046,188204.14589557218,129758.45791777561,148091.11812385297,212811.42361146887,300832.3055161776,174259.77573839782,263915.8209971778,157518.16587441144,161222.2161642783,118171.56455555126,111409.40015252643,222845.03865717864,163147.53740610924,229881.47452786635,146341.94650354676,146532.51158195015,137828.23817706385,138294.30901259056,205415.36195509206,209397.4269825852,221049.58625253997,258930.62160407743,101927.07825995218,163015.05219100148,201521.93530664337
2010-08-01,170136.0825038385,124008.10192458292,246862.83696932555,154895.170025897,117901.14341848953,303719.8021043227,219904.710293827,255433.8899163533,241576.87092513987,369930.12012329214,144612.26778995924,133928.40223291598,419024.41956979426,157614.43825553372,163897.3217190839,115264.3992991841,121177.85145384316,118610.6609430493,110199.09442188944,157313.19157633954,180769.4825589326,260112.12675277828,306269.81858007406,101044.4031317827,175013.9357372621,114186.58507070171,130101.47049160219,187871.62429597275,128924.45213482848,147341.14538175368,212832.38165635892,299576.96089489316,173159.1296137844,263828.35178061196,156930.82978040748,161882.89271428474,117795.37829617283,111168.51058383317,221161.66401387504,162674.56276104928,229668.20864512687,145845.00250109276,146593.64509219152,137549.7169955681,137820.08763964684,203473.67987308558,209697.72117317384,220140.3114492184,256538.76373706103,102156.45560105208,162037.95339338793,201283.94141148633
2010-09-01,169155.14729263505,123417.28041438399,246879.44512572538,152736.595777156,117491.4930679351,301747.3930851119,218840.84300781242,254207.0004674271,240376.36223562286,369055.0299117523,143295.4366112229,132559.07591516053,419565.3986767526,155723.55329018642,162239.7962327728,114881.42283207492,120879.55704547977,118022.59720577604,110052.38318286136,157190.5260105581,179979.6898037526,258219.3993460966,304740.3517790353,100431.68063259315,173530.57930736642,113699.12276952015,129352.10106254455,187567.2614204424,128004.73656265622,146169.1677081169,213026.0539507639,297872.77402550174,172112.150572092,263281.2666241856,156257.38770367138,162685.8372174557,117295.36783823145,110855.71769045392,219088.0010955392,161970.03054182432,228760.39606710538,145210.44600844677,146550.17566679153,137171.59168238938,137258.3714881748,201793.47780474104,209856.47887289373,219158.09689901132,254133.54181965746,102024.3604883959,160661.6867558009,200908.82426372636
2010-10-01,168141.1007435666,122940.10988179699,246642.60472816564,151004.76446957528,117061.00224310679,299631.2633294083,217845.69435123613,252348.5860765602,238681.7182931425,367847.05649994756,141918.29243960025,131243.20743197363,419946.0187001358,153842.58000130404,160894.51671905493,114419.3087639698,120509.74274830548,117497.44379450886,109897.51683565626,157088.47285481103,179186.53749283034,256228.02180089997,303017.39111127594,99721.51851744302,171840.98760485096,113183.41036953575,128503.87495558504,187193.77520866704,127188.79656280635,145045.7701452902,212799.62576567827,295868.2981603997,170620.51084778633,262292.5503063687,155590.42411234652,163243.57360887318,116734.50787834707,110451.1753612681,217023.14482225,161138.13288196348,227417.91447072776,144515.48679933313,146510.35422385842,136704.29619339455,136693.18092790412,200262.89869313603,210010.69697740584,218268.92662233874,251607.73102849364,101695.61048152967,159212.21668134423,200649.23270128574
2010-11-01,167111.64027214612,122385.68122176475,246053.46544504238,149103.91033316156,116520.48600294122,297756.8381823895,216928.05969738076,250031.79465912087,236907.73451214234,365703.3707133341,140523.6818221536,129891.67216558091,421267.37731593644,151852.52529730668,159058.34443048408,113892.28183450189,120139.88017289544,116995.42501403992,109601.46747547656,156893.80385095824,178318.87414236527,254216.2454600136,301387.2834157011,98871.92192421679,170278.60281430985,112760.3923703953,127623.45025158179,186582.63072903725,126433.97469355876,144352.04111047174,212071.29296648316,293903.7298898069,168966.10876343385,261257.98516231275,154907.59463482688,163609.4029181432,116074.92506059613,109884.95908277268,215167.6032651912,160223.42968414378,225997.49048297413,143827.47820398057,146460.43781497757,136213.13585298226,136106.85547796357,198621.08985716486,210165.2313135625,217377.65183154112,249215.9267524248,101220.22796050331,157820.96862256314,200294.79595163025
2010-12-01,166153.5978593294,121732.8703482146,245665.10703494714,147345.25509451586,116005.21376724471,296421.757860512,216048.78388433243,247747.02287325534,235270.9824040338,364958.45028965274,139194.33741982473,128651.62907905657,422068.54013070447,150031.0906244172,157263.87173405272,113444.86387653148,119764.00855347184,116552.66651646898,109212.613779972,156412.17319277758,177295.2989087362,252200.36335242787,300513.7198296639,98061.39075550297,168536.57865670728,112565.78285388683,126774.39389421784,185755.18434614656,125908.9258125444,143663.97974936027,211118.54264916063,292095.74876387656,167452.6048839795,260209.6822281188,154246.0486154839,163768.2498323992,115356.51982265373,109396.59026751442,213425.74156911302,159360.18244642342,225045.4942422385,143052.8027423661,146432.7295256696,135677.49100644907,135597.5650675623,196655.39267580668,210409.99539292036,216666.26711793404,246907.0227440288,100936.04825218844,156641.0298366263,199979.70903142504
2011-01-01,165266.33457088526,121035.71541258867,245309.18153705928,145460.49903206198,115552.76574312162,295382.162745984,215305.59823891905,246419.25768872022,233844.35825966726,363930.31466183503,137865.93255497687,127419.73931935446,422859.438742945,148365.56698632505,155649.64775897845,113008.62490813031,119471.91534753528,116117.4084878518,108692.46401747165,155572.2234416264,176985.9257148601,250338.26175918352,299790.6227654813,97225.85321160016,166883.79454802387,112522.85470273478,126011.48527045666,184735.86370867505,125655.32738930383,142444.1748802946,210293.6365549656,290614.8152008988,166894.96487891485,259470.1805385179,153561.06910739426,163806.07534721112,114682.30239965959,109042.09392193523,211804.82780115012,158609.72956060237,224252.74204929927,142190.79150512558,146378.4534648282,135070.5462834786,135155.0113560628,194815.9059865817,210363.98904820313,216049.27088014502,244946.84708468977,100726.47673404969,155601.0915748294,199772.0788705419
